"source file","M/Z","Intensity","Ret Time","Intensity Relative to Standard","Closest matched MW","Error (ppm) to closest MW match","Closest match Type","Closest matched formula","Closest matched formula DBE","Molecular ion matching MWs","Molecular ion matching chemical formulas","Molecular ion matching SMILES","Molecular ion matching chemical names","Deprotonated matching MWs","Deprotonated matching chemical formulas","Deprotonated matching SMILES","Deprotonated matching chemical names","Protonated matching MWs","Protonated matching chemical formulas","Protonated matching SMILES","Protonated matching chemical names"
"DIMER_27_362DA_APPI_363HCD40.csv",210.0735,268000.0,nan,nan,210.06808,25.801,"same","C14H10O2",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",210.0798,88900.0,nan,nan,210.08921,-44.79,"same","C11H14O4",5.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",211.0685,130000.0,nan,nan,210.06808,-4739.788267789799,"same","C14H10O2*",10.0,"(210.06808, -4.2)","('C14H10O2', 10.0)","{'OC1=CC=C(C2=CC3=C(C=CC=C3)O2)C=C1', 'O=C1C=CC(=C2CC3=C(C=CC=C3)O2)C=C1'}","[{'4-(1-benzofuran-2-yl)phenol'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",211.0749,587000.0,nan,nan,210.19837,4170.013,"same","C14H26O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",211.0812,599000.0,nan,nan,210.19837,4199.985,"same","C14H26O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",211.0876,145000.0,nan,nan,210.19837,4230.432,"same","C14H26O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",212.0468,124000.0,nan,nan,212.04734,-2.547,"same","C13H8O3",10.0,"(212.04734, -2.5)","('C13H8O3', 10.0)","{'O=CC1=CC=C2OC3=C(C=CC=C3)OC2=C1', 'O=C1C2=CC=CC=C2OC2=C1C=C(O)C=C2'}","[{'dibenzo-p-dioxin-2-carbaldehyde'}, {'2-hydroxyxanthone', '2-hydroxyxanthen-9-one'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",212.0532,108000.0,nan,nan,212.04734,27.635,"same","C13H8O3",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",212.0786,113000.0,nan,nan,212.08373,-24.189,"same","C14H12O2",9.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",212.085,148000.0,nan,nan,212.08373,5.988,"same","C14H12O2",9.0,"(212.08373, 6.0)","('C14H12O2', 9.0)","{'OC1=CC=C(C=CC2=CC=C(O)C=C2)C=C1', 'O=C1C=CC(=C2CC3=C(C=CC=C3)O2)CC1', 'OC1=CC=C(C=CC2=CC=CC=C2O)C=C1', 'OC(=COC1=CC=CC=C1)C1=CC=CC=C1', 'OC1=CC=C(C2CC3=C(C=CC=C3)O2)C=C1', 'O=C(COC1=CC=CC=C1)C1=CC=CC=C1', 'OC1=CC=C(C=COC2=CC=CC=C2)C=C1', 'OC1=CC=C(C=CC2=CC(O)=CC=C2)C=C1'}","[{'postulated structure'}, {'postulated structure'}, {'2-[2-(4-hydroxyphenyl)ethenyl]phenol'}, {'postulated structure'}, {'2-(4-hydroxyphenyl)coumaran', '4-(2,3-dihydro-1-benzofuran-2-yl)phenol'}, {'2-phenoxy-1-phenylethanone', '2-phenoxyacetophenone'}, {'postulated structure'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",213.0529,178000.0,nan,nan,212.2504,3780.912,"same","C15H32",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",213.0592,223000.0,nan,nan,212.2504,3810.594,"same","C15H32",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",213.0656,96400.0,nan,nan,212.2504,3840.747,"same","C15H32",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",213.0911,99700.0,nan,nan,212.2504,3960.888,"same","C15H32",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",215.0849,104000.0,nan,nan,216.04226,-4431.355,"same","C12H8O4",9.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",218.0737,107000.0,nan,nan,218.05791,72.412,"same","C12H10O4",8.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",218.0801,84600.0,nan,nan,218.09429,-65.064,"same","C13H14O3",7.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",219.0745,145000.0,nan,nan,220.03717,-4375.034,"same","C11H8O5",8.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",219.081,557000.0,nan,nan,220.03717,-4345.493,"same","C11H8O5",8.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",219.0874,461000.0,nan,nan,220.03717,-4316.407,"same","C11H8O5",8.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",219.0939,95000.0,nan,nan,220.03717,-4286.867,"same","C11H8O5",8.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",220.0841,178000.0,nan,nan,220.07356,47.893,"same","C12H12O4",7.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",220.0906,285000.0,nan,nan,220.07356,77.429,"same","C12H12O4",7.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",220.0971,134000.0,nan,nan,220.10994,-58.334,"same","C13H16O3",6.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",221.0571,121000.0,nan,nan,220.1252,4233.5,"same","C17H16",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",221.0636,182000.0,nan,nan,220.1252,4263.028,"same","C17H16",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",221.0701,99100.0,nan,nan,220.1252,4292.557,"same","C17H16",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",221.0961,104000.0,nan,nan,222.05282,-4308.524,"same","C11H10O5",7.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",222.0647,171000.0,nan,nan,222.06808,-15.221,"same","C15H10O2",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",222.0713,254000.0,nan,nan,222.06808,14.5,"same","C15H10O2",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",222.0778,115000.0,nan,nan,222.06808,43.77,"same","C15H10O2",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",223.0682,120000.0,nan,nan,222.23475,3750.314,"same","C16H30",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",223.0747,586000.0,nan,nan,222.23475,3779.562,"same","C16H30",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",223.0812,629000.0,nan,nan,222.23475,3808.81,"same","C16H30",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",223.0878,165000.0,nan,nan,222.23475,3838.509,"same","C16H30",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",224.0739,91700.0,nan,nan,224.06847,24.234,"same","C11H12O5",6.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",224.0804,387000.0,nan,nan,224.08373,-14.861,"same","C15H12O2",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",224.0869,586000.0,nan,nan,224.08373,14.146,"same","C15H12O2",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",224.0935,217000.0,nan,nan,224.08373,43.6,"same","C15H12O2",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",225.0556,153000.0,nan,nan,224.21402,3753.467,"same","C15H28O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",225.0621,117000.0,nan,nan,224.21402,3782.457,"same","C15H28O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",225.0883,175000.0,nan,nan,224.21402,3899.31,"same","C15H28O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",225.0949,202000.0,nan,nan,224.21402,3928.746,"same","C15H28O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",226.0592,123000.0,nan,nan,226.06299,-16.765,"same","C14H10O3",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",226.0657,196000.0,nan,nan,226.06299,11.988,"same","C14H10O3",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",226.0723,121000.0,nan,nan,226.06299,41.183,"same","C14H10O3",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",227.065,127000.0,nan,nan,226.26605,3531.02,"same","C16H34",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",227.0716,289000.0,nan,nan,226.26605,3560.189,"same","C16H34",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",227.0781,214000.0,nan,nan,226.26605,3588.917,"same","C16H34",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",228.0796,92900.0,nan,nan,228.07864,4.209,"same","C14H12O3",9.0,"(228.07864, 4.2)","('C14H12O3', 9.0)","{'O=CC1=CC=C(OC2=CC=CC(CO)=C2)C=C1', 'O=C(COC1=CC=CC=C1)C1=CC=C(O)C=C1', 'OC1=CC=C(C=CC2=CC(O)=C(O)C=C2)C=C1'}","[{'4-[3-(hydroxymethyl)phenoxy]benzaldehyde'}, {'1-(4-hydroxyphenyl)-2-phenoxyethanone'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",234.068,157000.0,nan,nan,234.06808,-0.342,"same","C16H10O2",12.0,"(234.06808, -0.3)","('C16H10O2', 12.0)","{'O=C1C=CC2=C3C(=CC4=C3C=CC=C4)COC2=C1', 'C=C1C=CC(=O)C(C2=CC3=CC=CC3=CC2=O)=C1'}","[{'postulated structure'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",234.0746,134000.0,nan,nan,234.06808,27.855,"same","C16H10O2",12.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",235.0713,184000.0,nan,nan,234.14085,3973.89,"same","C18H18",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",235.078,388000.0,nan,nan,234.14085,4002.505,"same","C18H18",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",235.0847,218000.0,nan,nan,234.14085,4031.121,"same","C18H18",10.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",236.0836,123000.0,nan,nan,236.08373,-0.551,"same","C16H12O2",11.0,"(236.08373, -0.6)","('C16H12O2', 11.0)","{'CC1=CC=CC(C2=CC3=CC=COC3=CC2=O)=C1', 'C=CC1=CC=C2OC(C3=CC=C(O)C=C3)=CC2=C1', 'CC1=CC=C(O)C(C2=CC3=CC=CC3=CC2=O)=C1'}","[{'postulated structure'}, {'postulated structure'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",237.0576,115000.0,nan,nan,236.2504,3416.714,"same","C17H32",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",237.0845,107000.0,nan,nan,236.2504,3530.576,"same","C17H32",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",237.0912,260000.0,nan,nan,236.2504,3558.936,"same","C17H32",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",237.0979,226000.0,nan,nan,236.2504,3587.296,"same","C17H32",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",238.101,101000.0,nan,nan,238.09938,6.804,"same","C16H14O2",10.0,"(238.09938, 6.8)","('C16H14O2', 10.0)","{'C=CC1=CC2=C(C=C1)OC(C1=CC=C(O)C=C1)C2', 'CCC1=CC2=C(C=C1)OC(=C1C=CC(=O)C=C1)C2'}","[{'postulated structure'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",239.0657,111000.0,nan,nan,238.22967,3509.345,"same","C16H30O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",239.0725,245000.0,nan,nan,238.22967,3537.888,"same","C16H30O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",239.0792,164000.0,nan,nan,238.22967,3566.013,"same","C16H30O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",240.0797,129000.0,nan,nan,240.07864,4.415,"same","C15H12O3",10.0,"(240.07864, 4.4)","('C15H12O3', 10.0)","{'OC1=CC=CC(C2=CC3=C(C=CC3)C(O)=C2O)=C1', 'OC1=C(C2=CC3=C(C=C2O)OC=CC3)C=CC=C1', 'O=CC(=CC1=CC=C(O)C=C1)C1=CC=C(O)C=C1'}","[{'postulated structure'}, {'postulated structure'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",241.0484,92300.0,nan,nan,240.2817,3190.838,"same","C17H36",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",241.0552,93500.0,nan,nan,240.2817,3219.138,"same","C17H36",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",241.0823,98500.0,nan,nan,240.07864,-4163.142628056878,"same","C15H12O3*",10.0,"(240.07864, 4.4)","('C15H12O3', 10.0)","{'OC1=CC=CC(C2=CC3=C(C=CC3)C(O)=C2O)=C1', 'OC1=C(C2=CC3=C(C=C2O)OC=CC3)C=CC=C1', 'O=CC(=CC1=CC=C(O)C=C1)C1=CC=C(O)C=C1'}","[{'postulated structure'}, {'postulated structure'}, {'postulated structure'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",241.0891,155000.0,nan,nan,240.2817,3360.223,"same","C17H36",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",241.0959,85700.0,nan,nan,240.2817,3388.523,"same","C17H36",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",242.0598,106000.0,nan,nan,242.05791,7.808,"same","C14H10O4",10.0,"(242.05791, 7.8)","('C14H10O4', 10.0)","{'O=CC1=CC=C(OC2=CC(=CO)C=CC2=O)C=C1', 'O=C(C(=O)C1=CC(O)=CC=C1)C1=CC=C(O)C=C1', 'O=C1C=CC(=CC=C2C=CC(=O)C(O)=C2)C=C1O', 'O=C(O)C1=CC(C2=CC(C(=O)O)=CC=C2)=CC=C1', 'OC1=CC2=C(C=CO2)C=C1C1=CC=CC(O)=C1O', 'O=CC1=CC=C(OC2=C(O)C=CC(C=O)=C2)C=C1', 'O=C(C(=O)C1=CC(O)=C(O)C=C1)C1=CC=CC=C1', 'OC1=C(O)C=C2C(=C1)C=CC1=C2C(O)=C(O)C=C1'}","[{'3-(4-formylphenoxy)-4-hydroxybenzaldehyde'}, {'postulated structure'}, {'postulated structure'}, {""biphenyl-3,3'-dicarboxylic acid"", '3-(3-carboxyphenyl)benzoic acid', ""m,m'-dicarboxybiphenyl""}, {'postulated structure'}, {'3-(4-formylphenoxy)-4-hydroxybenzaldehyde'}, {'postulated structure'}, {'phenanthrene-2,3,5,6-tetrol'}]","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",247.08,106000.0,nan,nan,246.14085,3815.498,"same","C19H18",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",250.0616,91300.0,nan,nan,250.09938,-151.06,"same","C17H14O2",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",250.0685,103000.0,nan,nan,250.09938,-123.471,"same","C17H14O2",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",251.064,85000.0,nan,nan,250.26605,3188.407,"same","C18H34",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",251.0709,239000.0,nan,nan,250.26605,3215.978,"same","C18H34",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",251.0778,204000.0,nan,nan,250.26605,3243.548,"same","C18H34",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",252.0754,133000.0,nan,nan,252.07864,-12.853,"same","C16H12O3",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",252.0823,164000.0,nan,nan,252.07864,14.519,"same","C16H12O3",11.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",253.0888,120000.0,nan,nan,252.24532,3343.888,"same","C17H32O",2.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",255.0659,159000.0,nan,nan,254.29735,3022.249,"same","C18H38",0.0,"","","","","","","","","","","",""
"DIMER_27_362DA_APPI_363HCD40.csv",255.0729,141000.0,nan,nan,254.29735,3049.776,"same","C18H38",0.0,"","","","","","","","","","","",""
