"source file","M/Z","Intensity","Ret Time","Intensity Relative to Standard","Closest matched MW","Error (ppm) to closest MW match","Closest match Type","Closest matched formula","Closest matched formula DBE","Molecular ion matching MWs","Molecular ion matching chemical formulas","Molecular ion matching SMILES","Molecular ion matching chemical names","Deprotonated matching MWs","Deprotonated matching chemical formulas","Deprotonated matching SMILES","Deprotonated matching chemical names","Protonated matching MWs","Protonated matching chemical formulas","Protonated matching SMILES","Protonated matching chemical names"
"DIMER-27-362DA-APPI363HCD50.csv",212.0532,117000.0,nan,nan,212.04734,27.635,"same","C13H8O3",10.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",213.0529,112000.0,nan,nan,213.05517,-10.655,"-H","C13H10O3",9.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",213.0592,136000.0,nan,nan,213.05517,18.915,"-H","C13H10O3",9.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",219.081,249000.0,nan,nan,219.06573,69.705,"-H","C12H12O4",7.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",219.0874,203000.0,nan,nan,219.10212,-67.183,"-H","C13H16O3",6.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",221.0636,133000.0,nan,nan,221.06025,15.154,"-H","C15H10O2",11.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",222.0713,138000.0,nan,nan,222.06808,14.5,"same","C15H10O2",11.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",223.0747,212000.0,nan,nan,223.0759,-5.379,"-H","C15H12O2",10.0,"","","","","(223.0759, -5.4)","('C15H12O2', 10.0)","{'CC1=CC2=C(C=C1)OC(=C1C=CC(=O)C=C1)C2', 'O=CC(=CC1=CC=C(O)C=C1)C1=CC=CC=C1', 'CC1=CC2=C(C=C1)OC(C1=CC=C(O)C=C1)=C2'}","[{'postulated structure'}, {'postulated structure'}, {'4-(5-methyl-1-benzofuran-2-yl)phenol', '5-methyl-2-(4-hydroxyphenyl)benzofuran'}]","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",223.0812,220000.0,nan,nan,223.0759,23.759,"-H","C15H12O2",10.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",224.0869,111000.0,nan,nan,224.08373,14.146,"same","C15H12O2",10.0,"","","","","","","","","","","",""
"DIMER-27-362DA-APPI363HCD50.csv",235.078,113000.0,nan,nan,235.0759,8.933,"-H","C16H12O2",11.0,"","","","","(235.0759, 8.9)","('C16H12O2', 11.0)","{'CC1=CC=CC(C2=CC3=CC=COC3=CC2=O)=C1', 'C=CC1=CC=C2OC(C3=CC=C(O)C=C3)=CC2=C1', 'CC1=CC=C(O)C(C2=CC3=CC=CC3=CC2=O)=C1'}","[{'postulated structure'}, {'postulated structure'}, {'postulated structure'}]","","","",""
